UNIQ_ID,PARENT,FCODE,USG_GROUP,USG_CODE,USG_SP_NAM,USG_SP_NM_,USG_PRIORI,BLDG_ID,CMPLX_ID,CMLX_FCD,E_ORD,N_ORD,DATA_YEAR,PRDCT_VER
"53942807","0","223","20","5521","בית כנסת - הרשב""י",,"1","51727753","0","0",251478.61922699999,764956.46849400003,"0",
"54009054","0","223","20","5501",מקווה - צאנז,,"1","51825626","0","0",198889.48052700001,747947.32109400001,"0",
"53942826","0","223","20","5501",מקווה - רמת רזים,,"1","51741838","0","0",248055.08882700000,763199.79139400006,"0",
"53942831","0","223","20","5501","בית חב""ד מזוזות תפילין",,"1","53207709","0","0",207147.85092699999,750302.52429400000,"2017",2018-04
"53942875","0","223","20","5501",מקווה,Mikve (Ritual Bath),"1","51740792","0","0",245952.21902700001,763357.39009400003,"0",
"53943003","0","223","20","5501",מקווה נשים,Women's Mikve (Ritual Bath),"1","51744236","0","0",247408.30442700000,763841.17229400005,"0",
"53943006","0","223","20","5501",מקווה - עין הים,,"1","51812246","0","0",196867.57372700001,748045.92319400003,"0",
"54009101","0","223","20","5521",בית כנסת - רבי עקיבא,,"2","51800199","0","0",208868.30052700001,749630.12639400002,"0",
"53943018","0","223","20","5521",בית כנסת - אהבת שלום,Ahavat Shalom Synagogue,"1","51715575","0","0",210115.04802700001,768724.17009399994,"0",
"53943021","0","223","20","5521",בית כנסת - איש בן חי,,"1","51720230","0","0",227640.34022700001,768553.24649399996,"0",
"65415910","65193661","223","20","5521",בית כנסת,Synagogue,"1","51736994","0","0",214831.85452699999,763978.14019399998,"2018",2018-04
"53943088","0","223","20","5521",בית כנסת - הספרדי היכל שלמה,,"1","51802880","0","0",206576.65552700000,748648.69489399996,"0",
"54009120","0","223","20","5521",בית כנסת - רבי שמעון בר יוחא,Rabbi Shim'on Bar Yokhay Synagogue,"1","51800353","0","0",207346.57562700001,750563.97669399995,"2017",2018-04
"53943037","0","223","20","5521",בית כנסת,Synagogue,"1","51720922","0","0",211779.42132699999,767717.23589400004,"0",
"53943041","0","223","20","5501",מקווה - אוסישקין,,"1","53192944","0","0",209837.08752700000,766835.59089400002,"0",
"53943048","0","223","20","5521",בית כנסת - מגן דוד,Magen David Synagogue,"1","53192979","0","0",210331.08282700001,767707.18689400004,"0",
"54009335","0","223","20","5525",מנזר - הלב הקדוש,,"1","51824099","0","0",199991.42142699999,747024.32199400000,"0",
"53944030","0","223","20","5521",בית כנסת - בית התשעה,,"1","51909495","0","0",249399.87372700000,744888.96849400003,"0",
"53944031","0","223","20","5521",בית כנסת - תפארת ישראל,Tif'eret Yisra'el Synagogue,"1","51809874","0","0",200463.58422700001,746451.67429400003,"0",
"53944033","0","223","20","5521",בית כנסת - שערי ציון,Sha'are Tsiyyon Synagogue,"1","53092827","0","0",209018.16322700001,745794.98419400002,"0",
"54009339","0","223","20","5521",בית כנסת - לובוויטש,,"1","51719510","0","0",209749.09492700000,768089.30869400001,"0",
"53944048","0","223","20","5521",בית כנסת - קהילתי,,"1","53208016","0","0",209782.38262700001,749074.66939399997,"0",
"53944054","0","223","20","5501",מקווה - נהריה ירוקה,,"1","53193281","0","0",210290.37282700001,767737.01109399996,"0",
"53944056","0","223","20","5521",בית כנסת - בית אל,Bet El Synagogue,"1","52005993","0","0",227035.24222700001,723348.83369400003,"0",
"53944060","0","223","20","5500",קבר אמדימי,Avdime Burial Place,"1","51823350","54450438","253",199338.60702699999,747860.37179400004,"0",
"54009344","0","223","20","5521",בית כנסת - בית אל,Bet El Synagogue,"1","51820502","0","0",210710.35652700000,746523.20329400001,"0",
"53944087","0","223","20","5521",בית כנסת - שערי תורה,,"1","51897130","0","0",201093.37152700001,745404.03279400000,"0",
"53944094","0","223","20","5521",בית כנסת,Synagogue,"1","51719955","65290724","252",227239.64302700001,768685.04939399997,"0",
"53944152","0","223","20","5521",בית כנסת - אוהל לביבה,,"1","51746990","0","0",251637.56272700001,761435.36469399999,"2017",2018-04
"54009155","0","223","20","5521",בית כנסת - ישורון,,"1","51907047","0","0",211296.55062699999,746118.66609399999,"0",
"53943857","0","223","20","5521",בית כנסת - אורח חיים,,"1","51816274","0","0",206707.34792700000,746986.67149400001,"0",
"54009296","0","223","20","5521",בית כנסת - עצת ישורון,,"1","51854472","0","0",192915.59242700000,712798.92779400002,"0",
"54009298","0","223","20","5525",כנסיה - סנט אנדריאוס,,"2","64963111","0","0",206645.45472700000,758377.05789399997,"2017",2018-04
"53943875","0","223","20","5521",בית כנסת - אהל שמעון וחנה,,"1","51916035","0","0",249571.56172699999,744022.98009400000,"0",
"53943876","0","223","20","5501",מקווה,Mikve (Ritual Bath),"1","52135672","0","0",195708.18092700001,703367.56469399994,"2017",2018-04
"53943887","0","223","20","5521",בית כנסת,Synagogue,"1","53075607","54449271","252",275942.00262699998,765516.01119400002,"0",
"54009302","0","223","20","5521",בית כנסת - בית שמאי,,"1","51959136","0","0",210083.81372700000,739894.21599399997,"0",
"53943064","0","223","20","5501",מקווה,Mikve (Ritual Bath),"1","51717660","0","0",242102.69862700001,767808.85309400002,"0",
"53943065","0","223","20","5521",בית כנסת - היכל אהרון,,"2","53192812","0","0",209157.22972700000,767799.55229400005,"0",
"53943843","0","223","20","5521",בית כנסת - אוסישקין הגדול,,"1","65397010","0","0",209883.64072699999,767599.52459399996,"0",
"53943202","0","223","20","5521",בית כנסת - אור חיים,,"1","51710286","0","0",209835.91762699999,767905.51839400001,"0",
"53943204","0","223","20","5525",כנסיה - קתולית,,"1","51716392","0","0",225336.05832700001,768212.10219400004,"0",
"53943207","0","223","20","5501",מקווה,Mikve (Ritual Bath),"1","52998814","0","0",222401.39002699999,773518.79059400002,"0",
"53943210","0","223","20","5521",בית כנסת - אוהל אברהם,Ohel Avraham Synagogue,"1","51724386","0","0",226805.18752700000,768218.74269400002,"0",
"54009146","0","223","20","5521",בית כנסת - תפארת ישראל,Tif'eret Yisra'el Synagogue,"1","51722056","0","0",210373.64952700000,768303.13619400002,"0",
"54009148","0","223","20","5501",מקווה - טאולנה,,"1","53196309","0","0",246278.52492699999,763931.54559400002,"2014",2015-07
"53944269","0","223","20","5521",בית כנסת - בן איש חי,,"1","53203071","0","0",228360.05692700000,756641.62829400005,"0",
"53944285","0","223","20","5523",מסגד - סחאביה,,"1","51921529","0","0",204998.00792700000,703788.72779399995,"0",
"53944286","0","223","20","5523",מסגד,Mosque,"1","51967279","65195793","254",215647.26792700001,713227.09299399995,"0",
"53944294","0","223","20","5521",בית כנסת,Synagogue,"1","53092010","0","0",243117.95002700001,762433.84749399999,"0",
"53944310","0","223","20","5501",מקווה,Mikve (Ritual Bath),"1","51756378","0","0",251715.47872700001,761529.52299400000,"0",
"53943905","0","223","20","5521",בית כנסת - ישורון,,"1","51745648","0","0",215309.55912699999,764649.90919399995,"2015",2016-05
"53943914","0","223","20","5521",בית כנסת,Synagogue,"1","53429627","0","0",216316.31372700000,737230.47279399994,"0",
"53943927","0","223","20","5500",מרכז תורני,Religious Center,"1","53196558","0","0",246327.03462699999,763861.03079400002,"0",
"54009316","0","223","20","5521",בית כנסת,Synagogue,"1","51772217","0","0",251556.92392700000,757483.06659399997,"0",
"54009322","0","223","20","5521",בית כנסת - שבת אחים,Shevet Ahim Synagogue,"1","51985845","0","0",232331.66712699999,715746.83589400002,"0",
"53943975","0","223","20","5521",בית כנסת - ישורון,,"1","51851812","0","0",191165.31282699999,706518.44309399999,"0",
"53943981","0","223","20","5521","בית כנסת - הרמב""ם",HaRambam Synagogue,"1","51758051","0","0",209018.25002700000,759373.69439399999,"2017",2018-04
"53944003","0","223","20","5521",בית כנסת - היכל יצחק,,"1","51756229","0","0",274723.36402699997,760506.75309400004,"0",
"53943989","0","223","20","5521",בית כנסת - הבונים,,"1","51803361","54447271","252",208659.81712699999,748843.89959399996,"0",
"53943993","0","223","20","5521",בית כנסת - בית אל,Bet El Synagogue,"1","51735074","0","0",248054.02912699999,763235.74219400005,"0",
"53944117","0","223","20","5521",בית כנסת - המרכזי א,,"1","51807826","0","0",206261.54722700000,749240.15619400004,"2017",2018-04
"53944118","0","223","20","5521",בית כנסת,Synagogue,"1","51855860","0","0",214297.90212700001,712295.50299399998,"0",
"53944131","0","223","20","5521",בית כנסת,Synagogue,"1","52022756","0","0",225706.20312699999,717177.98489399999,"0",
"53944176","0","223","20","5521",בית כנסת - עקדת יצחק,,"1","51820807","0","0",198561.10022699999,747346.90169400000,"0",
"54009373","0","223","20","5521",בית כנסת - אלי כהן,,"1","51919866","0","0",211798.80992699999,746052.63539399998,"0",
"53944206","0","223","20","5501","בית חב""ד קרית מוצקין",,"1","53208102","0","0",207376.39892700000,748115.39489400003,"0",
"53944213","0","223","20","5521",בית כנסת - נחלת הבנים,,"1","53212125","0","0",223692.12812700000,731260.30299400003,"0",
"53944223","0","223","20","5521",בית כנסת - משכן שלום,,"1","53203917","0","0",228534.49442700000,757191.61979400006,"0",
"53944143","0","223","20","5501",מקווה,Mikve (Ritual Bath),"1","53210865","0","0",222629.64402700000,748354.62299399998,"0",
"53944144","0","223","20","5521",בית כנסת,Synagogue,"1","51934839","0","0",218193.29672700001,738040.18469400005,"0",
"65103054","53944157","223","20","5521",בית כנסת - היכל שלמה,Hekhal Shlomo Synagogue,"1","51903070","0","0",209018.74792699999,745294.48959400004,"2014",2015-07
"53944166","0","223","20","5521",בית כנסת,Synagogue,"1","53418706","0","0",264789.64622699999,744925.93509399996,"0",
"53943427","0","223","20","5521",בית כנסת - סיני,,"1","51907713","0","0",199164.77642700000,743678.95429400005,"0",
"53943444","0","223","20","5521",בית כנסת - אהבת חסד,,"2","65059148","0","0",200291.92322699999,745452.51219399995,"0",
"53943455","0","223","20","5521",בית כנסת - משכן שלום,,"1","51931409","0","0",250806.74632700000,743151.66519400000,"0",
"53943456","0","223","20","5521",בית כנסת - אליהו הנביא,,"1","51916144","0","0",247758.99452700000,743495.47621400002,"0",
"53943478","0","223","20","5521",בית כנסת,Synagogue,"2","53130276","0","0",226522.11792700001,739015.86769400002,"0",
"53943479","0","223","20","5521",בית כנסת - נחלת אחים,,"1","51774432","0","0",216561.62842699999,757087.69089400000,"2018",2018-04
"54009413","0","223","20","5521",בית כנסת,Synagogue,"1","53237669","0","0",209955.76272699999,739198.05369400000,"0",
"53944369","0","223","20","5521",בית כנסת - תנחום,,"1","51956589","0","0",197113.56312700000,740588.46479400003,"0",
"53944388","0","223","20","5521",בית כנסת - המרכזי,,"1","51898283","0","0",209900.97992700001,745759.01969400002,"0",
"54009423","0","223","20","5521",בית כנסת - אור תורה,,"1","51770766","0","0",228803.66692700001,758156.72889400006,"0",
"53944411","0","223","20","5521",בית כנסת - עולי הגרדום,Ole HaGardom Synagogue,"1","51769827","0","0",209258.17072699999,758731.39679399994,"2017",2018-04
"53944419","0","223","20","5523",מסגד,Mosque,"1","51666370","0","0",191996.36132699999,715913.23599399999,"0",
"54009428","0","223","20","5521",בית כנסת - רבי שמעון בר יוחא,Rabbi Shim'on Bar Yokhay Synagogue,"1","52113400","0","0",200219.29362700001,709227.97469399997,"0",
"53944434","0","223","20","5521",בית כנסת - עץ החיים,Ets HaHayyim Synagogue,"1","51942211","0","0",208556.95812699999,743799.45799400005,"0",
"53944435","0","223","20","5521",בית כנסת - שער השמים,,"1","51917324","0","0",247645.21572700000,743075.05129400000,"0",
"54009455","0","223","20","5521",בית כנסת - שמעון בר יוחאי,,"1","51757856","0","0",207266.88682700001,760223.70329400001,"2017",2018-04
"53944555","0","223","20","5521",בית כנסת - אהבת שלום,Ahavat Shalom Synagogue,"1","53208693","0","0",209466.08022700000,750646.70199400000,"0",
"53944557","0","223","20","5521",בית כנסת - אהל נחום,,"1","51902628","0","0",250191.13592700000,744753.41299400001,"0",
"53944348","0","223","20","5521",בית כנסת,Synagogue,"1","51906399","0","0",236178.05712700001,745278.99679400004,"0",
"54009412","0","223","20","5521",בית כנסת - אור החיים,Or HaHayyim Synagogue,"1","65282581","0","0",248436.10182700001,742663.39959399996,"0",
"53943659","0","223","20","5505",בית הבהאים,Bahai House,"1","51765792","0","0",206628.33952700000,758523.88139400003,"0",
"53943668","0","223","20","5500","חב""ד הפצת יהדות צהר עכו",Chabad - Tsohar Akko - Judaism Dissemination,"1","51769184","0","0",208292.54502699999,758834.63749400002,"2017",2018-04
"54009255","0","223","20","5521",בית כנסת - שלום ישראל,,"1","52222630","0","0",192607.54882699999,705057.50779399998,"0",
"53943685","0","223","20","5525",כנסיה,Church,"1","51809080","0","0",196823.99432699999,748306.83599399996,"0",
"53943691","0","223","20","5523",מסגד,Mosque,"1","51664020","0","0",227151.98502699999,752358.67639399995,"0",
"53943711","0","223","20","5521",בית כנסת - לציון,,"1","53196904","0","0",246572.17622699999,763024.35939400003,"0",
"53943729","0","223","20","5501",מקווה - שי עגנון,,"1","53037743","0","0",209637.73932699999,751469.31849400001,"0",
"54009431","0","223","20","5501",מרכז תורני יוסף וחיים,Yosef and Hayyim Religious Center,"1","51911155","0","0",248106.19842700000,743065.72779399995,"0",
"53944452","0","223","20","5521",בית כנסת - הר יונה,,"1","51974781","0","0",231522.63002700001,737275.99869399995,"0",
"53944457","0","223","20","5521",בית כנסת - אליהו הנביא,,"1","51769488","0","0",208990.77612699999,758586.82269399997,"2017",2018-04
